Ticker,Code,Name
GLYC,GOOG/NASDAQ_GLYC,"GlycoMimetics, Inc."
GOGO,GOOG/NASDAQ_GOGO,Gogo Inc.
GLNG,GOOG/NASDAQ_GLNG,Golar LNG Limited
GMLP,GOOG/NASDAQ_GMLP,Golar LNG Partners LP
GLDC,GOOG/NASDAQ_GLDC,"Golden Enterprises, Inc."
GBDC,GOOG/NASDAQ_GBDC,"Golub Capital BDC, Inc."
GTIM,GOOG/NASDAQ_GTIM,Good Times Restaurants Inc.
GOOG,GOOG/NASDAQ_GOOG,Google Inc.
GOOGL,GOOG/NASDAQ_GOOGL,Google Inc.
GPRO,GOOG/NASDAQ_GPRO,"GoPro, Inc."
GMAN,GOOG/NASDAQ_GMAN,"Gordmans Stores, Inc."
LOPE,GOOG/NASDAQ_LOPE,"Grand Canyon Education, Inc."
GRVY,GOOG/NASDAQ_GRVY,"GRAVITY Co., Ltd."
GBSN,GOOG/NASDAQ_GBSN,"Great Basin Scientific, Inc."
GLDD,GOOG/NASDAQ_GLDD,Great Lakes Dredge & Dock Corporation
GSBC,GOOG/NASDAQ_GSBC,"Great Southern Bancorp, Inc."
GNBC,GOOG/NASDAQ_GNBC,"Green Bancorp, Inc."
GRBK,GOOG/NASDAQ_GRBK,"Green Brick Partners, Inc."
GPRE,GOOG/NASDAQ_GPRE,"Green Plains, Inc."
GCBC,GOOG/NASDAQ_GCBC,"Greene County Bancorp, Inc."
GLRE,GOOG/NASDAQ_GLRE,"Greenlight Reinsurance, Ltd."
GRIF,GOOG/NASDAQ_GRIF,"Griffin Land & Nurseries, Inc."
GRFS,GOOG/NASDAQ_GRFS,"Grifols, S.A."
GRPN,GOOG/NASDAQ_GRPN,"Groupon, Inc."
OMAB,GOOG/NASDAQ_OMAB,Grupo Aeroportuario del Centro Norte S.A.B. de C.V.
GGAL,GOOG/NASDAQ_GGAL,Grupo Financiero Galicia S.A.
GSIG,GOOG/NASDAQ_GSIG,"GSI Group, Inc."
GSIT,GOOG/NASDAQ_GSIT,"GSI Technology, Inc."
GSVC,GOOG/NASDAQ_GSVC,GSV Capital Corp
GTXI,GOOG/NASDAQ_GTXI,"GTx, Inc."
GBNK,GOOG/NASDAQ_GBNK,Guaranty Bancorp
GFED,GOOG/NASDAQ_GFED,"Guaranty Federal Bancshares, Inc."
GUID,GOOG/NASDAQ_GUID,"Guidance Software, Inc."
GULTU,GOOG/NASDAQ_GULTU,Gulf Coast Ultra Deep Royalty Trust
GIFI,GOOG/NASDAQ_GIFI,"Gulf Island Fabrication, Inc."
GURE,GOOG/NASDAQ_GURE,"Gulf Resources, Inc."
GPOR,GOOG/NASDAQ_GPOR,Gulfport Energy Corporation
GWPH,GOOG/NASDAQ_GWPH,GW Pharmaceuticals Plc
GWGH,GOOG/NASDAQ_GWGH,"GWG Holdings, Inc"
GYRO,GOOG/NASDAQ_GYRO,"Gyrodyne Company of America, Inc."
HEES,GOOG/NASDAQ_HEES,"H&E Equipment Services, Inc."
HNRG,GOOG/NASDAQ_HNRG,Hallador Energy Company
HALL,GOOG/NASDAQ_HALL,"Hallmark Financial Services, Inc."
HALO,GOOG/NASDAQ_HALO,"Halozyme Therapeutics, Inc."
HBK,GOOG/NASDAQ_HBK,"Hamilton Bancorp, Inc."
HBNK,GOOG/NASDAQ_HBNK,"Hampden Bancorp, Inc."
HMPR,GOOG/NASDAQ_HMPR,Hampton Roads Bankshares Inc
HBHC,GOOG/NASDAQ_HBHC,Hancock Holding Company
HNH,GOOG/NASDAQ_HNH,Handy & Harman Ltd.
HAFC,GOOG/NASDAQ_HAFC,Hanmi Financial Corporation
HNSN,GOOG/NASDAQ_HNSN,"Hansen Medical, Inc."
HSOL,GOOG/NASDAQ_HSOL,"Hanwha SolarOne Co., Ltd."
HDNG,GOOG/NASDAQ_HDNG,"Hardinge, Inc."
HLIT,GOOG/NASDAQ_HLIT,Harmonic Inc.
TINY,GOOG/NASDAQ_TINY,"Harris & Harris Group, Inc."
HART,GOOG/NASDAQ_HART,"Harvard Apparatus Regenerative Technology, Inc."
HBIO,GOOG/NASDAQ_HBIO,"Harvard Bioscience, Inc."
HCAP,GOOG/NASDAQ_HCAP,Harvest Capital Credit Corporation
HAS,GOOG/NASDAQ_HAS,"Hasbro, Inc."
HA,GOOG/NASDAQ_HA,"Hawaiian Holdings, Inc."
HCOM,GOOG/NASDAQ_HCOM,"Hawaiian Telcom Holdco, Inc."
HWKN,GOOG/NASDAQ_HWKN,"Hawkins, Inc."
HWBK,GOOG/NASDAQ_HWBK,"Hawthorn Bancshares, Inc."
HAYN,GOOG/NASDAQ_HAYN,"Haynes International, Inc."
HDS,GOOG/NASDAQ_HDS,"HD Supply Holdings, Inc."
HIIQ,GOOG/NASDAQ_HIIQ,"Health Insurance Innovations, Inc."
HCSG,GOOG/NASDAQ_HCSG,"Healthcare Services Group, Inc."
HQY,GOOG/NASDAQ_HQY,"HealthEquity, Inc."
HSTM,GOOG/NASDAQ_HSTM,"HealthStream, Inc."
HWAY,GOOG/NASDAQ_HWAY,"Healthways, Inc."
HTLD,GOOG/NASDAQ_HTLD,"Heartland Express, Inc."
HTLF,GOOG/NASDAQ_HTLF,"Heartland Financial USA, Inc."
HTWR,GOOG/NASDAQ_HTWR,"Heartware International, Inc."
HTBX,GOOG/NASDAQ_HTBX,"Heat Biologics, Inc."
HSII,GOOG/NASDAQ_HSII,"Heidrick & Struggles International, Inc."
HELE,GOOG/NASDAQ_HELE,Helen of Troy Limited
HMNY,GOOG/NASDAQ_HMNY,Helios and Matheson Analytics Inc
HMTV,GOOG/NASDAQ_HMTV,"Hemisphere Media Group, Inc."
HNNA,GOOG/NASDAQ_HNNA,"Hennessy Advisors, Inc."
HCAC,GOOG/NASDAQ_HCAC,Hennessy Capital Acquisition Corp.
HCACU,GOOG/NASDAQ_HCACU,Hennessy Capital Acquisition Corp.
HCACW,GOOG/NASDAQ_HCACW,Hennessy Capital Acquisition Corp.
HSIC,GOOG/NASDAQ_HSIC,"Henry Schein, Inc."
HERO,GOOG/NASDAQ_HERO,"Hercules Offshore, Inc."
HTBK,GOOG/NASDAQ_HTBK,Heritage Commerce Corp
HFWA,GOOG/NASDAQ_HFWA,Heritage Financial Corporation
HBOS,GOOG/NASDAQ_HBOS,Heritage Financial Group
HEOP,GOOG/NASDAQ_HEOP,Heritage Oaks Bancorp
HCCI,GOOG/NASDAQ_HCCI,"Heritage-Crystal Clean, Inc."
MLHR,GOOG/NASDAQ_MLHR,"Herman Miller, Inc."
HRTX,GOOG/NASDAQ_HRTX,"Heron Therapeutics, Inc.  "
HSKA,GOOG/NASDAQ_HSKA,Heska Corporation
HFFC,GOOG/NASDAQ_HFFC,HF Financial Corp.
HTWO,GOOG/NASDAQ_HTWO,HF2 Financial Management Inc.
HIBB,GOOG/NASDAQ_HIBB,"Hibbett Sports, Inc."
HPJ,GOOG/NASDAQ_HPJ,Highpower International Inc
HIHO,GOOG/NASDAQ_HIHO,Highway Holdings Limited
HIMX,GOOG/NASDAQ_HIMX,"Himax Technologies, Inc."
HIFS,GOOG/NASDAQ_HIFS,Hingham Institution for Savings
HSGX,GOOG/NASDAQ_HSGX,Histogenics Corporation
HMNF,GOOG/NASDAQ_HMNF,"HMN Financial, Inc."
HMSY,GOOG/NASDAQ_HMSY,HMS Holdings Corp
HOLI,GOOG/NASDAQ_HOLI,"Hollysys Automation Technologies, Ltd."
HOLX,GOOG/NASDAQ_HOLX,"Hologic, Inc."
HBCP,GOOG/NASDAQ_HBCP,"Home Bancorp, Inc."
HOMB,GOOG/NASDAQ_HOMB,"Home BancShares, Inc."
HFBL,GOOG/NASDAQ_HFBL,"Home Federal Bancorp, Inc. of Louisiana"
HMIN,GOOG/NASDAQ_HMIN,Home Inns & Hotels Management Inc.
HLSS,GOOG/NASDAQ_HLSS,"Home Loan Servicing Solutions, Ltd."
AWAY,GOOG/NASDAQ_AWAY,"HomeAway, Inc."
HMST,GOOG/NASDAQ_HMST,"HomeStreet, Inc."
HTBI,GOOG/NASDAQ_HTBI,"HomeTrust Bancshares, Inc."
HKTV,GOOG/NASDAQ_HKTV,Hong Kong Television Network Limited
HOFT,GOOG/NASDAQ_HOFT,Hooker Furniture Corporation
HFBC,GOOG/NASDAQ_HFBC,"HopFed Bancorp, Inc."
HBNC,GOOG/NASDAQ_HBNC,Horizon Bancorp (IN)
HZNP,GOOG/NASDAQ_HZNP,Horizon Pharma plc
HRZN,GOOG/NASDAQ_HRZN,Horizon Technology Finance Corporation
ZINC,GOOG/NASDAQ_ZINC,Horsehead Holding Corp.
HMHC,GOOG/NASDAQ_HMHC,Houghton Mifflin Harcourt Company
HWCC,GOOG/NASDAQ_HWCC,Houston Wire & Cable Company
HOVNP,GOOG/NASDAQ_HOVNP,Hovnanian Enterprises Inc
HBMD,GOOG/NASDAQ_HBMD,"Howard Bancorp, Inc."
HSNI,GOOG/NASDAQ_HSNI,"HSN, Inc."
HUBG,GOOG/NASDAQ_HUBG,"Hub Group, Inc."
HCBK,GOOG/NASDAQ_HCBK,"Hudson City Bancorp, Inc."
HSON,GOOG/NASDAQ_HSON,"Hudson Global, Inc."
HDSN,GOOG/NASDAQ_HDSN,"Hudson Technologies, Inc."
HBAN,GOOG/NASDAQ_HBAN,Huntington Bancshares Incorporated
HBANP,GOOG/NASDAQ_HBANP,Huntington Bancshares Incorporated
HURC,GOOG/NASDAQ_HURC,"Hurco Companies, Inc."
HURN,GOOG/NASDAQ_HURN,Huron Consulting Group Inc.
HTCH,GOOG/NASDAQ_HTCH,Hutchinson Technology Incorporated
HBP,GOOG/NASDAQ_HBP,"Huttig Building Products, Inc."
HDRAU,GOOG/NASDAQ_HDRAU,Hydra Industries Acquisition Corp.
HYGS,GOOG/NASDAQ_HYGS,Hydrogenics Corporation
HPTX,GOOG/NASDAQ_HPTX,"Hyperion Therapeutics, Inc."
IDSY,GOOG/NASDAQ_IDSY,"I.D. Systems, Inc."
IACI,GOOG/NASDAQ_IACI,IAC/InterActiveCorp
IKGH,GOOG/NASDAQ_IKGH,Iao Kun Group Holding Company Limited
IBKC,GOOG/NASDAQ_IBKC,IBERIABANK Corporation
ICAD,GOOG/NASDAQ_ICAD,icad inc.
IEP,GOOG/NASDAQ_IEP,Icahn Enterprises L.P.
ICFI,GOOG/NASDAQ_ICFI,"ICF International, Inc."
ICLR,GOOG/NASDAQ_ICLR,ICON plc
ICON,GOOG/NASDAQ_ICON,"Iconix Brand Group, Inc."
ICUI,GOOG/NASDAQ_ICUI,"ICU Medical, Inc."
IPWR,GOOG/NASDAQ_IPWR,Ideal Power Inc.
INVE,GOOG/NASDAQ_INVE,"Identiv, Inc."
IDRA,GOOG/NASDAQ_IDRA,"Idera Pharmaceuticals, Inc."
IDXX,GOOG/NASDAQ_IDXX,"IDEXX Laboratories, Inc."
DSKY,GOOG/NASDAQ_DSKY,iDreamSky Technology Limited
IROQ,GOOG/NASDAQ_IROQ,"IF Bancorp, Inc."
IGTE,GOOG/NASDAQ_IGTE,iGATE Corporation
IRG,GOOG/NASDAQ_IRG,"Ignite Restaurant Group, Inc."
RXDX,GOOG/NASDAQ_RXDX,"Ignyta, Inc."
IIVI,GOOG/NASDAQ_IIVI,II-VI Incorporated
KANG,GOOG/NASDAQ_KANG,"iKang Healthcare Group, Inc."
IKAN,GOOG/NASDAQ_IKAN,"Ikanos Communications, Inc."
IKNX,GOOG/NASDAQ_IKNX,Ikonics Corporation
ILMN,GOOG/NASDAQ_ILMN,"Illumina, Inc."
ISNS,GOOG/NASDAQ_ISNS,"Image Sensing Systems, Inc."
IMMR,GOOG/NASDAQ_IMMR,Immersion Corporation
ICCC,GOOG/NASDAQ_ICCC,ImmuCell Corporation
IMDZ,GOOG/NASDAQ_IMDZ,Immune Design Corp.
IMNP,GOOG/NASDAQ_IMNP,Immune Pharmaceuticals Inc.
IMGN,GOOG/NASDAQ_IMGN,"ImmunoGen, Inc."
IMMU,GOOG/NASDAQ_IMMU,"Immunomedics, Inc."
IPXL,GOOG/NASDAQ_IPXL,"Impax Laboratories, Inc."
IMMY,GOOG/NASDAQ_IMMY,"Imprimis Pharmaceuticals, Inc."
IMRS,GOOG/NASDAQ_IMRS,Imris Inc
INCR,GOOG/NASDAQ_INCR,"INC Research Holdings, Inc."
SAAS,GOOG/NASDAQ_SAAS,"inContact, Inc."
INCY,GOOG/NASDAQ_INCY,Incyte Corporation
INDB,GOOG/NASDAQ_INDB,Independent Bank Corp.
IBCP,GOOG/NASDAQ_IBCP,Independent Bank Corporation
IBTX,GOOG/NASDAQ_IBTX,"Independent Bank Group, Inc"
IDSA,GOOG/NASDAQ_IDSA,"Industrial Services of America, Inc."
INFN,GOOG/NASDAQ_INFN,Infinera Corporation
INFI,GOOG/NASDAQ_INFI,"Infinity Pharmaceuticals, Inc."
IPCC,GOOG/NASDAQ_IPCC,Infinity Property and Casualty Corporation
INFA,GOOG/NASDAQ_INFA,Informatica Corporation
III,GOOG/NASDAQ_III,"Information Services Group, Inc."
IFON,GOOG/NASDAQ_IFON,InfoSonics Corp
IMKTA,GOOG/NASDAQ_IMKTA,"Ingles Markets, Incorporated"
INWK,GOOG/NASDAQ_INWK,"InnerWorkings, Inc."
INNL,GOOG/NASDAQ_INNL,Innocoll AG
INOD,GOOG/NASDAQ_INOD,Innodata Inc.
IPHS,GOOG/NASDAQ_IPHS,"Innophos Holdings, Inc."
IOSP,GOOG/NASDAQ_IOSP,Innospec Inc.
ISSC,GOOG/NASDAQ_ISSC,"Innovative Solutions and Support, Inc."
INGN,GOOG/NASDAQ_INGN,"Inogen, Inc"
INO,GOOG/NASDAQ_INO,"Inovio Pharmaceuticals, Inc."
NSIT,GOOG/NASDAQ_NSIT,"Insight Enterprises, Inc."
ISIG,GOOG/NASDAQ_ISIG,"Insignia Systems, Inc."
INSM,GOOG/NASDAQ_INSM,"Insmed, Inc."
IIIN,GOOG/NASDAQ_IIIN,"Insteel Industries, Inc."
PODD,GOOG/NASDAQ_PODD,Insulet Corporation
INSY,GOOG/NASDAQ_INSY,"Insys Therapeutics, Inc."
IART,GOOG/NASDAQ_IART,Integra LifeSciences Holdings Corporation
IDTI,GOOG/NASDAQ_IDTI,"Integrated Device Technology, Inc."
IESC,GOOG/NASDAQ_IESC,"Integrated Electrical Services, Inc."
ISSI,GOOG/NASDAQ_ISSI,"Integrated Silicon Solution, Inc."
INTC,GOOG/NASDAQ_INTC,Intel Corporation
IQNT,GOOG/NASDAQ_IQNT,"Inteliquent, Inc."
IPCI,GOOG/NASDAQ_IPCI,Intellipharmaceutics International Inc.
IPAR,GOOG/NASDAQ_IPAR,"Inter Parfums, Inc."
IBKR,GOOG/NASDAQ_IBKR,"Interactive Brokers Group, Inc."
ININ,GOOG/NASDAQ_ININ,"Interactive Intelligence Group, Inc."
ICPT,GOOG/NASDAQ_ICPT,"Intercept Pharmaceuticals, Inc."
ICLD,GOOG/NASDAQ_ICLD,"InterCloud Systems, Inc"
ICLDW,GOOG/NASDAQ_ICLDW,"InterCloud Systems, Inc"
IDCC,GOOG/NASDAQ_IDCC,"InterDigital, Inc."
TILE,GOOG/NASDAQ_TILE,"Interface, Inc."
IMI,GOOG/NASDAQ_IMI,"Intermolecular, Inc."
INAP,GOOG/NASDAQ_INAP,Internap Corporation
IBOC,GOOG/NASDAQ_IBOC,International Bancshares Corporation
ISCA,GOOG/NASDAQ_ISCA,International Speedway Corporation
IGLD,GOOG/NASDAQ_IGLD,Internet Gold Golden Lines Ltd.
IIJI,GOOG/NASDAQ_IIJI,"Internet Initiative Japan, Inc."
PTNT,GOOG/NASDAQ_PTNT,Internet Patents Corporation
INPH,GOOG/NASDAQ_INPH,Interphase Corporation
XENT,GOOG/NASDAQ_XENT,"Intersect ENT, Inc."
INTX,GOOG/NASDAQ_INTX,"Intersections, Inc."
ISIL,GOOG/NASDAQ_ISIL,Intersil Corporation
IILG,GOOG/NASDAQ_IILG,"Interval Leisure Group, Inc."
IBCA,GOOG/NASDAQ_IBCA,Intervest Bancshares Corp.
IVAC,GOOG/NASDAQ_IVAC,"Intevac, Inc."
INTL,GOOG/NASDAQ_INTL,INTL FCStone Inc.
INTLL,GOOG/NASDAQ_INTLL,INTL FCStone Inc.
ITCI,GOOG/NASDAQ_ITCI,Intra-Cellular Therapies Inc.
IIN,GOOG/NASDAQ_IIN,IntriCon Corporation
INTU,GOOG/NASDAQ_INTU,Intuit Inc.
ISRG,GOOG/NASDAQ_ISRG,"Intuitive Surgical, Inc."
INVT,GOOG/NASDAQ_INVT,"Inventergy Global, Inc."
SNAK,GOOG/NASDAQ_SNAK,"Inventure Foods, Inc."
ISTR,GOOG/NASDAQ_ISTR,Investar Holding Corporation
ISBC,GOOG/NASDAQ_ISBC,"Investors Bancorp, Inc."
ITIC,GOOG/NASDAQ_ITIC,Investors Title Company
IPAS,GOOG/NASDAQ_IPAS,iPass Inc.
IPCM,GOOG/NASDAQ_IPCM,"IPC The Hospitalist Company, Inc."
IPGP,GOOG/NASDAQ_IPGP,IPG Photonics Corporation
IRMD,GOOG/NASDAQ_IRMD,iRadimed Corporation
IRIX,GOOG/NASDAQ_IRIX,IRIDEX Corporation
IRDM,GOOG/NASDAQ_IRDM,Iridium Communications Inc
IRDMB,GOOG/NASDAQ_IRDMB,Iridium Communications Inc
IRDMZ,GOOG/NASDAQ_IRDMZ,Iridium Communications Inc
IRBT,GOOG/NASDAQ_IRBT,iRobot Corporation
IRWD,GOOG/NASDAQ_IRWD,"Ironwood Pharmaceuticals, Inc."
COMT,GOOG/NASDAQ_COMT,iShares Commodities Select Strategy ETF
GNMA,GOOG/NASDAQ_GNMA,iShares Core GNMA Bond ETF
FCHI,GOOG/NASDAQ_FCHI,iShares FTSE China (HK Listed) Index Fund
IFAS,GOOG/NASDAQ_IFAS,iShares FTSE EPRA/NAREIT Asia Index Fund
IFEU,GOOG/NASDAQ_IFEU,iShares FTSE EPRA/NAREIT Europe Index Fund
IFGL,GOOG/NASDAQ_IFGL,iShares FTSE EPRA/NAREIT Global Real Estate ex-U.S. Index Fund
IFNA,GOOG/NASDAQ_IFNA,iShares FTSE EPRA/NAREIT North America Index Fund
SOXX,GOOG/NASDAQ_SOXX,iShares Goldman Sachs Semiconductor Index Fund
ACWX,GOOG/NASDAQ_ACWX,iShares MSCI ACWI ex US Index Fund
ACWI,GOOG/NASDAQ_ACWI,iShares MSCI ACWI Index Fund
AAXJ,GOOG/NASDAQ_AAXJ,iShares MSCI All Country Asia ex Japan Index Fund
AXJS,GOOG/NASDAQ_AXJS,iShares MSCI All Country Asia ex Japan Small Cap Index Fund
AAIT,GOOG/NASDAQ_AAIT,iShares MSCI All Country Asia Information Technology Index Fun
EEMA,GOOG/NASDAQ_EEMA,iShares MSCI Emerging Markets Asia Index Fund
EMDI,GOOG/NASDAQ_EMDI,iShares MSCI Emerging Markets Consumer Discrectionary Sector I
EEME,GOOG/NASDAQ_EEME,iShares MSCI Emerging Markets EMEA Index Fund
EMEY,GOOG/NASDAQ_EMEY,iShares MSCI Emerging Markets Energy Sector Capped Index Fund
EGRW,GOOG/NASDAQ_EGRW,iShares MSCI Emerging Markets Growth Index Fund
EEML,GOOG/NASDAQ_EEML,iShares MSCI Emerging Markets Latin America Index Fund
EVAL,GOOG/NASDAQ_EVAL,iShares MSCI Emerging Markets Value Index Fund
EUFN,GOOG/NASDAQ_EUFN,iShares MSCI Europe Financials Sector Index Fund
IEUS,GOOG/NASDAQ_IEUS,iShares MSCI Europe Small-Cap ETF
QAT,GOOG/NASDAQ_QAT,iShares MSCI Qatar Capped ETF
UAE,GOOG/NASDAQ_UAE,iShares MSCI UAE Capped ETF
IBB,GOOG/NASDAQ_IBB,iShares NASDAQ Biotechnology Index Fund
EMIF,GOOG/NASDAQ_EMIF,iShares S&P Emerging Markets Infrastructure Index Fund
ICLN,GOOG/NASDAQ_ICLN,iShares S&P Global Clean Energy Index Fund
WOOD,GOOG/NASDAQ_WOOD,iShares S&P Global Timber &Forestry Index Fund
INDY,GOOG/NASDAQ_INDY,iShares S&P India Nifty 50 Index Fund
ISHG,GOOG/NASDAQ_ISHG,iShares S&P/Citigroup 1-3 Year International Treasury Bond Fun
IGOV,GOOG/NASDAQ_IGOV,iShares S&P/Citigroup International Treasury Bond Fund
ISIS,GOOG/NASDAQ_ISIS,"Isis Pharmaceuticals, Inc."
ISLE,GOOG/NASDAQ_ISLE,"Isle of Capri Casinos, Inc."
ISRL,GOOG/NASDAQ_ISRL,"Isramco, Inc."
ITRI,GOOG/NASDAQ_ITRI,"Itron, Inc."
ITRN,GOOG/NASDAQ_ITRN,Ituran Location and Control Ltd.
IVAN,GOOG/NASDAQ_IVAN,"Ivanhoe Energy, Inc."
XXIA,GOOG/NASDAQ_XXIA,Ixia
IXYS,GOOG/NASDAQ_IXYS,IXYS Corporation
JJSF,GOOG/NASDAQ_JJSF,J & J Snack Foods Corp.
MAYS,GOOG/NASDAQ_MAYS,"J. W. Mays, Inc."
JBHT,GOOG/NASDAQ_JBHT,"J.B. Hunt Transport Services, Inc."
JCOM,GOOG/NASDAQ_JCOM,"j2 Global, Inc."
JASO,GOOG/NASDAQ_JASO,"JA Solar Holdings, Co., Ltd."
JKHY,GOOG/NASDAQ_JKHY,"Jack Henry & Associates, Inc."
JACK,GOOG/NASDAQ_JACK,Jack In The Box Inc.
JXSB,GOOG/NASDAQ_JXSB,Jacksonville Bancorp Inc.
JAXB,GOOG/NASDAQ_JAXB,"Jacksonville Bancorp, Inc."
JAKK,GOOG/NASDAQ_JAKK,"JAKKS Pacific, Inc."
JMBA,GOOG/NASDAQ_JMBA,"Jamba, Inc."
JASN,GOOG/NASDAQ_JASN,"Jason Industries, Inc."
JASNW,GOOG/NASDAQ_JASNW,"Jason Industries, Inc."
JAZZ,GOOG/NASDAQ_JAZZ,Jazz Pharmaceuticals plc
JD,GOOG/NASDAQ_JD,"JD.com, Inc."
JDSU,GOOG/NASDAQ_JDSU,JDS Uniphase Corporation
JBLU,GOOG/NASDAQ_JBLU,JetBlue Airways Corporation
JTPY,GOOG/NASDAQ_JTPY,JetPay Corporation
JCTCF,GOOG/NASDAQ_JCTCF,Jewett-Cameron Trading Company
DATE,GOOG/NASDAQ_DATE,Jiayuan.com International Ltd.
JST,GOOG/NASDAQ_JST,Jinpan International Limited
JIVE,GOOG/NASDAQ_JIVE,"Jive Software, Inc."
JOEZ,GOOG/NASDAQ_JOEZ,Joe&#39;s Jeans Inc.
JBSS,GOOG/NASDAQ_JBSS,"John B. Sanfilippo & Son, Inc."
JOUT,GOOG/NASDAQ_JOUT,Johnson Outdoors Inc.
KTWO,GOOG/NASDAQ_KTWO,"K2M Group Holdings, Inc."
KALU,GOOG/NASDAQ_KALU,Kaiser Aluminum Corporation
KBIO,GOOG/NASDAQ_KBIO,"KaloBios Pharmaceuticals, Inc."
KMDA,GOOG/NASDAQ_KMDA,Kamada Ltd.
KNDI,GOOG/NASDAQ_KNDI,"Kandi Technologies Group, Inc."
KCLI,GOOG/NASDAQ_KCLI,Kansas City Life Insurance Company
KPTI,GOOG/NASDAQ_KPTI,Karyopharm Therapeutics Inc.
KBSF,GOOG/NASDAQ_KBSF,KBS Fashion Group Limited
KCAP,GOOG/NASDAQ_KCAP,"KCAP Financial, Inc."
KRNY,GOOG/NASDAQ_KRNY,Kearny Financial
KELYA,GOOG/NASDAQ_KELYA,"Kelly Services, Inc."
KELYB,GOOG/NASDAQ_KELYB,"Kelly Services, Inc."
KFFB,GOOG/NASDAQ_KFFB,Kentucky First Federal Bancorp
KERX,GOOG/NASDAQ_KERX,"Keryx Biopharmaceuticals, Inc."
GMCR,GOOG/NASDAQ_GMCR,"Keurig Green Mountain, Inc."
KEQU,GOOG/NASDAQ_KEQU,Kewaunee Scientific Corporation
KTEC,GOOG/NASDAQ_KTEC,"Key Technology, Inc."
KTCC,GOOG/NASDAQ_KTCC,Key Tronic Corporation
KFRC,GOOG/NASDAQ_KFRC,"Kforce, Inc."
KE,GOOG/NASDAQ_KE,"Kimball Electronics, Inc."
KBAL,GOOG/NASDAQ_KBAL,"Kimball International, Inc."
KIN,GOOG/NASDAQ_KIN,"Kindred Biosciences, Inc."
KGJI,GOOG/NASDAQ_KGJI,Kingold Jewelry Inc.
KINS,GOOG/NASDAQ_KINS,"Kingstone Companies, Inc"
KONE,GOOG/NASDAQ_KONE,Kingtone Wirelessinfo Solution Holding Ltd
KIRK,GOOG/NASDAQ_KIRK,"Kirkland&#39;s, Inc."
KITE,GOOG/NASDAQ_KITE,"Kite Pharma, Inc."
KLAC,GOOG/NASDAQ_KLAC,KLA-Tencor Corporation
KLXIV,GOOG/NASDAQ_KLXIV,KLX Inc.
VLCCF,GOOG/NASDAQ_VLCCF,Knightsbridge Shipping Limited
KFX,GOOG/NASDAQ_KFX,Kofax Limited
KONA,GOOG/NASDAQ_KONA,"Kona Grill, Inc."
KZ,GOOG/NASDAQ_KZ,KongZhong Corporation
KOPN,GOOG/NASDAQ_KOPN,Kopin Corporation
KOSS,GOOG/NASDAQ_KOSS,Koss Corporation
KRFT,GOOG/NASDAQ_KRFT,"Kraft Foods Group, Inc."
KWEB,GOOG/NASDAQ_KWEB,KraneShares CSI China Internet ETF
KTOS,GOOG/NASDAQ_KTOS,"Kratos Defense & Security Solutions, Inc."
KUTV,GOOG/NASDAQ_KUTV,"Ku6 Media Co., Ltd."
KLIC,GOOG/NASDAQ_KLIC,"Kulicke and Soffa Industries, Inc."
KVHI,GOOG/NASDAQ_KVHI,"KVH Industries, Inc."
KYTH,GOOG/NASDAQ_KYTH,"Kythera Biopharmaceuticals, Inc."
FSTR,GOOG/NASDAQ_FSTR,L.B. Foster Company
LJPC,GOOG/NASDAQ_LJPC,La Jolla Pharmaceutical Company
LSBK,GOOG/NASDAQ_LSBK,"Lake Shore Bancorp, Inc."
LBAI,GOOG/NASDAQ_LBAI,"Lakeland Bancorp, Inc."
LKFN,GOOG/NASDAQ_LKFN,Lakeland Financial Corporation
LAKE,GOOG/NASDAQ_LAKE,"Lakeland Industries, Inc."
LACO,GOOG/NASDAQ_LACO,"Lakes Entertainment, Inc."
LRCX,GOOG/NASDAQ_LRCX,Lam Research Corporation
LAMR,GOOG/NASDAQ_LAMR,Lamar Advertising Company
LANC,GOOG/NASDAQ_LANC,Lancaster Colony Corporation
LNDC,GOOG/NASDAQ_LNDC,Landec Corporation
LARK,GOOG/NASDAQ_LARK,Landmark Bancorp Inc.
LMRK,GOOG/NASDAQ_LMRK,Landmark Infrastructure Partners LP
LE,GOOG/NASDAQ_LE,"Lands&#39; End, Inc."
LSTR,GOOG/NASDAQ_LSTR,"Landstar System, Inc."
LTRX,GOOG/NASDAQ_LTRX,"Lantronix, Inc."
LPSB,GOOG/NASDAQ_LPSB,"LaPorte Bancorp, Inc."
LSCC,GOOG/NASDAQ_LSCC,Lattice Semiconductor Corporation
LAWS,GOOG/NASDAQ_LAWS,"Lawson Products, Inc."
LAYN,GOOG/NASDAQ_LAYN,Layne Christensen Company
LCNB,GOOG/NASDAQ_LCNB,LCNB Corporation
LDRH,GOOG/NASDAQ_LDRH,LDR Holding Corporation
LBIX,GOOG/NASDAQ_LBIX,Leading Brands Inc
LTRE,GOOG/NASDAQ_LTRE,"Learning Tree International, Inc."
LGCY,GOOG/NASDAQ_LGCY,Legacy Reserves LP
LGCYO,GOOG/NASDAQ_LGCYO,Legacy Reserves LP
LGCYP,GOOG/NASDAQ_LGCYP,Legacy Reserves LP
LMAT,GOOG/NASDAQ_LMAT,"LeMaitre Vascular, Inc."
LEVY,GOOG/NASDAQ_LEVY,Levy Acquisition Corp.
LEVYU,GOOG/NASDAQ_LEVYU,Levy Acquisition Corp.
