Ticker,Code,Name
MIG,GOOG/NYSE_MIG,Meadowbrook Insurance Group Inc.
NRF,GOOG/NYSE_NRF,Northstar Realty Finance Corp.
OFG,GOOG/NYSE_OFG,Oriental Financial Group Inc.
SXI,GOOG/NYSE_SXI,Standex International Corp.
JBT,GOOG/NYSE_JBT,John Bean Technologies Corp.
ONE,GOOG/NYSE_ONE,Higher One Holdings Inc.
BMI,GOOG/NYSE_BMI,Badger Meter Inc.
CASC,GOOG/NYSE_CASC,Cascade Corp.
BH,GOOG/NYSE_BH,Biglari Holdings Inc.
DX,GOOG/NYSE_DX,Dynex Capital Inc.
FCH,GOOG/NYSE_FCH,Felcor Lodging Trust Inc.
KBW,GOOG/NYSE_KBW,KBW Inc.
MFB,GOOG/NYSE_MFB,Maidenform Brands Inc.
RT,GOOG/NYSE_RT,Ruby Tuesday Inc.
LL,GOOG/NYSE_LL,Lumber Liquidators Holdings Inc.
PMT,GOOG/NYSE_PMT,PennyMac Mortgage Investment Trust
KAR,GOOG/NYSE_KAR,KAR Auction Services Inc.
RLD,GOOG/NYSE_RLD,RealD Inc.
ELT,GOOG/NYSE_ELT,Elster Group SE
OMX,GOOG/NYSE_OMX,OfficeMax Inc.
CCO,GOOG/NYSE_CCO,Clear Channel Outdoor Holdings Inc.
GTY,GOOG/NYSE_GTY,Getty Realty Corp.
ITG,GOOG/NYSE_ITG,Investment Technology Group Inc.
KKD,GOOG/NYSE_KKD,Krispy Kreme Doughnuts Inc.
NPK,GOOG/NYSE_NPK,National Presto Industries Inc.
PZE,GOOG/NYSE_PZE,Petrobras Argentina S.A.
PGI,GOOG/NYSE_PGI,Premiere Global Services Inc.
RDN,GOOG/NYSE_RDN,Radian Group Inc.
SKX,GOOG/NYSE_SKX,Skechers USA Inc. Cl A
GTS,GOOG/NYSE_GTS,Triple-S Management Corp. Cl B
BPI,GOOG/NYSE_BPI,Bridgepoint Education Inc.
PAM,GOOG/NYSE_PAM,Pampa Energia S.A.
LPI,GOOG/NYSE_LPI,Laredo Petroleum Holdings Inc.
EGY,GOOG/NYSE_EGY,Vaalco Energy Inc.
WMK,GOOG/NYSE_WMK,Weis Markets Inc.
WPP,GOOG/NYSE_WPP,Wausau Paper Corp.
BWS,GOOG/NYSE_BWS,Brown Shoe Co. Inc.
BYD,GOOG/NYSE_BYD,Boyd Gaming Corp.
CQB,GOOG/NYSE_CQB,Chiquita Brands International Inc.
FIX,GOOG/NYSE_FIX,Comfort Systems USA Inc.
MWA,GOOG/NYSE_MWA,Mueller Water Products Inc.
PJC,GOOG/NYSE_PJC,Piper Jaffray Cos.
SPF,GOOG/NYSE_SPF,Standard Pacific Corp.
SSI,GOOG/NYSE_SSI,Stage Stores Inc.
TNS,GOOG/NYSE_TNS,TNS Inc.
LDK,GOOG/NYSE_LDK,LDK Solar Co. Ltd.
DHX,GOOG/NYSE_DHX,Dice Holdings Inc.
GA,GOOG/NYSE_GA,Giant Interactive Group Inc.
SEM,GOOG/NYSE_SEM,Select Medical Holdings Corp.
KW,GOOG/NYSE_KW,Kennedy-Wilson Holdings Inc.
PRIS/B,GOOG/NYSE_PRIS/B,Promotora de Informaciones S.A. Cl B
UHT,GOOG/NYSE_UHT,Universal Health Realty Income Trust
CIA,GOOG/NYSE_CIA,Citizens Inc. Cl A
CKP,GOOG/NYSE_CKP,Checkpoint Systems Inc.
CMN,GOOG/NYSE_CMN,Cantel Medical Corp.
END,GOOG/NYSE_END,Endeavour International Corp.
FFG,GOOG/NYSE_FFG,FBL Financial Group Inc.
GDP,GOOG/NYSE_GDP,Goodrich Petroleum Corp.
KRO,GOOG/NYSE_KRO,Kronos Worldwide Inc.
MOD,GOOG/NYSE_MOD,Modine Manufacturing Co.
MYE,GOOG/NYSE_MYE,Myers Industries Inc.
RA,GOOG/NYSE_RA,RailAmerica Inc.
INXN,GOOG/NYSE_INXN,InterXion Holding N.V.
UAM,GOOG/NYSE_UAM,Universal American Corp.
CGX,GOOG/NYSE_CGX,Consolidated Graphics Inc.
EBF,GOOG/NYSE_EBF,Ennis Inc.
ELY,GOOG/NYSE_ELY,Callaway Golf Co.
KEM,GOOG/NYSE_KEM,Kemet Corp.
MKC/V,GOOG/NYSE_MKC/V,McCormick & Co. Inc. Com. Vtg.
PTI,GOOG/NYSE_PTI,Patni Computer Systems Ltd.
RPT,GOOG/NYSE_RPT,Ramco-Gershenson Properties Trust
RSO,GOOG/NYSE_RSO,Resource Capital Corp.
SRZ,GOOG/NYSE_SRZ,Sunrise Senior Living Inc.
SUP,GOOG/NYSE_SUP,Superior Industries International Inc.
COR,GOOG/NYSE_COR,CoreSite Realty Corp.
AVD,GOOG/NYSE_AVD,American Vanguard Corp.
CPK,GOOG/NYSE_CPK,Chesapeake Utilities Corp.
CV,GOOG/NYSE_CV,Central Vermont Public Service Corp.
VVI,GOOG/NYSE_VVI,Viad Corp.
HHS,GOOG/NYSE_HHS,Harte-Hanks Inc.
NP,GOOG/NYSE_NP,Neenah Paper Inc.
TPL,GOOG/NYSE_TPL,Texas Pacific Land Trust Sub Share Ctf
TRC,GOOG/NYSE_TRC,Tejon Ranch Co.
FSR,GOOG/NYSE_FSR,Flagstone Reinsurance Holdings Ltd.
DUF,GOOG/NYSE_DUF,Duff & Phelps Corp. Cl A
ISS,GOOG/NYSE_ISS,iSoftStone Holdings Ltd.
YGE,GOOG/NYSE_YGE,Yingli Green Energy Holding Co. Ltd.
VHS,GOOG/NYSE_VHS,Vanguard Health Systems Inc.
UBA,GOOG/NYSE_UBA,Urstadt Biddle Properties Inc. Cl A
IN,GOOG/NYSE_IN,Intermec Inc.
MOV,GOOG/NYSE_MOV,Movado Group Inc.
PQ,GOOG/NYSE_PQ,PetroQuest Energy Inc.
STP,GOOG/NYSE_STP,Suntech Power Holdings Co. Ltd.
EXAM,GOOG/NYSE_EXAM,ExamWorks Group Inc.
ACW,GOOG/NYSE_ACW,Accuride Corp.
BPZ,GOOG/NYSE_BPZ,BPZ Resources Inc.
CTS,GOOG/NYSE_CTS,CTS Corp.
EBS,GOOG/NYSE_EBS,Emergent Biosolutions Inc.
MEI,GOOG/NYSE_MEI,Methode Electronics Inc.
ORA,GOOG/NYSE_ORA,Ormat Technologies Inc.
TREX,GOOG/NYSE_TREX,Trex Co. Inc.
MIL,GOOG/NYSE_MIL,MFC Industrial Ltd.
PRO,GOOG/NYSE_PRO,Pros Holdings Inc.
PMC,GOOG/NYSE_PMC,PharMerica Corp.
EJ,GOOG/NYSE_EJ,E-House (China) Holdings Ltd.
ES,GOOG/NYSE_ES,EnergySolutions Inc.
DOLE,GOOG/NYSE_DOLE,Dole Food Co. Inc.
MG,GOOG/NYSE_MG,Mistras Group Inc.
CALX,GOOG/NYSE_CALX,Calix Inc.
EXL,GOOG/NYSE_EXL,Excel Trust Inc.
HPP,GOOG/NYSE_HPP,Hudson Pacific Properties Inc.
KH,GOOG/NYSE_KH,China Kanghui Holdings
VG,GOOG/NYSE_VG,Vonage Holdings Corp.
HTH,GOOG/NYSE_HTH,Hilltop Holdings Inc.
BTH,GOOG/NYSE_BTH,BLYTH Inc.
CGI,GOOG/NYSE_CGI,Celadon Group Inc.
GMK,GOOG/NYSE_GMK,Gruma S.A.B. de C.V.
LF,GOOG/NYSE_LF,LeapFrog Enterprises Inc. Cl A
MDF,GOOG/NYSE_MDF,Metropolitan Health Networks Inc.
MNR,GOOG/NYSE_MNR,Monmouth Real Estate Investment Corp. Cl A
OB,GOOG/NYSE_OB,OneBeacon Insurance Group Ltd. Cl A
PBNY,GOOG/NYSE_PBNY,Provident New York Bancorp
FLY,GOOG/NYSE_FLY,Fly Leasing Ltd.
ZEP,GOOG/NYSE_ZEP,Zep Inc.
FN,GOOG/NYSE_FN,Fabrinet
WNS,GOOG/NYSE_WNS,WNS (Holdings) Ltd.
ALC,GOOG/NYSE_ALC,Assisted Living Concepts Inc. Cl A
BRP,GOOG/NYSE_BRP,Brookfield Residential Properties Inc.
CYD,GOOG/NYSE_CYD,China Yuchai International Ltd.
SFE,GOOG/NYSE_SFE,Safeguard Scientifics Inc.
STRI,GOOG/NYSE_STRI,STR Holdings Inc.
CCG,GOOG/NYSE_CCG,Campus Crest Communities Inc.
DANG,GOOG/NYSE_DANG,E-Commerce China Dangdang Inc.
VHI,GOOG/NYSE_VHI,Valhi Inc.
TCL,GOOG/NYSE_TCL,Tata Communications Ltd.
DVR,GOOG/NYSE_DVR,Cal Dive International Inc.
GY,GOOG/NYSE_GY,GenCorp Inc.
KRG,GOOG/NYSE_KRG,Kite Realty Group Trust
SJW,GOOG/NYSE_SJW,SJW Corp.
ARI,GOOG/NYSE_ARI,Apollo Commercial Real Estate Finance Inc.
PPC,GOOG/NYSE_PPC,Pilgrim's Pride Corp.
WAIR,GOOG/NYSE_WAIR,Wesco Aircraft Holdings Inc.
BFS,GOOG/NYSE_BFS,Saul Centers Inc.
CBZ,GOOG/NYSE_CBZ,CBIZ Inc
CPE,GOOG/NYSE_CPE,Callon Petroleum Co.
AOI,GOOG/NYSE_AOI,Alliance One International Inc.
DRD,GOOG/NYSE_DRD,DRDGOLD Ltd.
FSS,GOOG/NYSE_FSS,Federal Signal Corp.
FUR,GOOG/NYSE_FUR,Winthrop Realty Trust
HVB,GOOG/NYSE_HVB,Hudson Valley Holding Corp.
NM,GOOG/NYSE_NM,Navios Maritime Holdings Inc.
SSP,GOOG/NYSE_SSP,E.W. Scripps Co. Cl A
SVN,GOOG/NYSE_SVN,7 Days Group Holdings Ltd.
QUAD,GOOG/NYSE_QUAD,Quad/Graphics Inc.
PRIS,GOOG/NYSE_PRIS,Promotora de Informaciones S.A. Cl A
USNA,GOOG/NYSE_USNA,USANA Health Sciences Inc.
UTI,GOOG/NYSE_UTI,Universal Technical Institute Inc.
UTL,GOOG/NYSE_UTL,Unitil Corp.
VQ,GOOG/NYSE_VQ,Venoco Inc.
CBR,GOOG/NYSE_CBR,Ciber Inc.
FRO,GOOG/NYSE_FRO,Frontline Ltd.
FRM,GOOG/NYSE_FRM,Furmanite Corp.
XOXO,GOOG/NYSE_XOXO,XO Group Inc.
LSE,GOOG/NYSE_LSE,CapLease Inc.
SMA,GOOG/NYSE_SMA,Symmetry Medical Inc.
STL,GOOG/NYSE_STL,Sterling Bancorp
KAI,GOOG/NYSE_KAI,Kadant Inc.
DM,GOOG/NYSE_DM,The Dolan Co.
BTM/C,GOOG/NYSE_BTM/C,Brasil Telecom S/A
PLOW,GOOG/NYSE_PLOW,Douglas Dynamics Inc.
NOR,GOOG/NYSE_NOR,Noranda Aluminum Holding Corp.
ENV,GOOG/NYSE_ENV,Envestnet Inc.
IPHI,GOOG/NYSE_IPHI,Inphi Corp.
BAH,GOOG/NYSE_BAH,Booz Allen & Hamilton Inc.
THR,GOOG/NYSE_THR,Thermon Group Holdings Inc.
WGO,GOOG/NYSE_WGO,Winnebago Industries Inc.
CDR,GOOG/NYSE_CDR,Cedar Realty Trust Inc.
GCA,GOOG/NYSE_GCA,Global Cash Access Holdings Inc.
GFIG,GOOG/NYSE_GFIG,GFI Group Inc.
MCS,GOOG/NYSE_MCS,Marcus Corp.
OSG,GOOG/NYSE_OSG,Overseas Shipholding Group Inc.
CAP,GOOG/NYSE_CAP,CAI International Inc.
HGG,GOOG/NYSE_HGG,HHGregg Inc.
INN,GOOG/NYSE_INN,Summit Hotel Properties Inc.
CBS/A,GOOG/NYSE_CBS/A,CBS Corp. Cl A
WHG,GOOG/NYSE_WHG,Westwood Holdings Group Inc.
ADC,GOOG/NYSE_ADC,Agree Realty Corp.
BZH,GOOG/NYSE_BZH,Beazer Homes USA Inc.
CSU,GOOG/NYSE_CSU,Capital Senior Living Corp.
GPX,GOOG/NYSE_GPX,GP Strategies Corp.
HUB/A,GOOG/NYSE_HUB/A,Hubbell Inc. Cl A
MED,GOOG/NYSE_MED,Medifast Inc.
CVO,GOOG/NYSE_CVO,Cenveo Inc.
OMN,GOOG/NYSE_OMN,OMNOVA Solutions Inc.
SRI,GOOG/NYSE_SRI,Stoneridge Inc.
STC,GOOG/NYSE_STC,Stewart Information Services Corp.
TNK,GOOG/NYSE_TNK,Teekay Tankers Ltd.
GGS,GOOG/NYSE_GGS,Global Geophysical Services Inc.
AMRC,GOOG/NYSE_AMRC,Ameresco Inc. Cl A
CJES,GOOG/NYSE_CJES,C&J Energy Services Inc.
WWE,GOOG/NYSE_WWE,World Wrestling Entertainment Inc. Cl A
ALG,GOOG/NYSE_ALG,Alamo Group Inc.
ANW,GOOG/NYSE_ANW,Aegean Marine Petroleum Network Inc.
BFR,GOOG/NYSE_BFR,BBVA Banco Frances S.A.
HNR,GOOG/NYSE_HNR,Harvest Natural Resources Inc.
HVT,GOOG/NYSE_HVT,Haverty Furniture Cos. Inc.
MHO,GOOG/NYSE_MHO,M/I Homes Inc.
NCS,GOOG/NYSE_NCS,NCI Building Systems Inc.
PHX,GOOG/NYSE_PHX,Panhandle Oil & Gas Inc.
PNX,GOOG/NYSE_PNX,Phoenix Cos. Inc.
REX,GOOG/NYSE_REX,Rex American Resources Corp.
SYX,GOOG/NYSE_SYX,Systemax Inc.
IL,GOOG/NYSE_IL,IntraLinks Holdings Inc.
DMD,GOOG/NYSE_DMD,Demand Media Inc.
QIHU,GOOG/NYSE_QIHU,Qihoo 360 Technology Co. Ltd.
SN,GOOG/NYSE_SN,Sanchez Energy Corp.
CPAC,GOOG/NYSE_CPAC,Cementos Pacasmayo S.A.A.
WG,GOOG/NYSE_WG,Willbros Group Inc.
AHS,GOOG/NYSE_AHS,AMN Healthcare Services Inc.
ARC,GOOG/NYSE_ARC,American Reprographics Co.
CAS,GOOG/NYSE_CAS,A.M. Castle & Co.
CBM,GOOG/NYSE_CBM,Cambrex Corp.
STZ/B,GOOG/NYSE_STZ/B,Constellation Brands Inc. Cl B
CDI,GOOG/NYSE_CDI,CDI Corp.
CSA,GOOG/NYSE_CSA,Cogdell Spencer Inc.
GNK,GOOG/NYSE_GNK,Genco Shipping & Trading Ltd.
IRS,GOOG/NYSE_IRS,IRSA-Inversiones y Representaciones S.A. GDS
OLP,GOOG/NYSE_OLP,One Liberty Properties Inc.
PKY,GOOG/NYSE_PKY,Parkway Properties Inc.
PVA,GOOG/NYSE_PVA,Penn Virginia Corp.
RAS,GOOG/NYSE_RAS,RAIT Financial Trust
TLB,GOOG/NYSE_TLB,Talbots Inc.
TRK,GOOG/NYSE_TRK,Speedway Motorsports Inc.
MX,GOOG/NYSE_MX,MagnaChip Semiconductor Corp.
SFUN,GOOG/NYSE_SFUN,SouFun Holdings Ltd.
MITT,GOOG/NYSE_MITT,AG Mortgage Investment Trust Inc.
FENG,GOOG/NYSE_FENG,Phoenix New Media Ltd. Cl A
RSE,GOOG/NYSE_RSE,Rouse Properties Inc.
SLCA,GOOG/NYSE_SLCA,U.S. Silica Holdings Inc.
DK,GOOG/NYSE_DK,Delek US Holdings Inc.
ETM,GOOG/NYSE_ETM,Entercom Communications Corp. Cl A
GBL,GOOG/NYSE_GBL,GAMCO Investors Inc. Cl A
HZO,GOOG/NYSE_HZO,MarineMax Inc.
IMN,GOOG/NYSE_IMN,Imation Corp.
JRN,GOOG/NYSE_JRN,Journal Communications Inc. Cl A
LEN/B,GOOG/NYSE_LEN/B,Lennar Corp. Cl B
LVB,GOOG/NYSE_LVB,Steinway Musical Instruments Inc.
MGI,GOOG/NYSE_MGI,MoneyGram International Inc.
MLR,GOOG/NYSE_MLR,Miller Industries Inc.
SWS,GOOG/NYSE_SWS,SWS Group Inc.
TGS,GOOG/NYSE_TGS,Transportadora de Gas del Sur S.A.
STV,GOOG/NYSE_STV,China Digital TV Holding Co. Ltd.
ORN,GOOG/NYSE_ORN,Orion Marine Group Inc.
TRNO,GOOG/NYSE_TRNO,Terreno Realty Corp.
STNG,GOOG/NYSE_STNG,Scorpio Tankers Inc.
RRTS,GOOG/NYSE_RRTS,Roadrunner Transportation Systems Inc.
BOX,GOOG/NYSE_BOX,SeaCube Container Leasing Ltd.
CMRE,GOOG/NYSE_CMRE,Costamare Inc.
ARX,GOOG/NYSE_ARX,Aeroflex Holding Corp.
BCEI,GOOG/NYSE_BCEI,Bonanza Creek Energy Inc.
ASI,GOOG/NYSE_ASI,American Safety Insurance Holdings Ltd.
AGM,GOOG/NYSE_AGM,Federal Agricultural Mortgage Corp. Cl C
AP,GOOG/NYSE_AP,Ampco-Pittsburgh Corp.
CSS,GOOG/NYSE_CSS,CSS Industries Inc.
HW,GOOG/NYSE_HW,Headwaters Inc.
DRL,GOOG/NYSE_DRL,Doral Financial Corp.
FVE,GOOG/NYSE_FVE,Five Star Quality Care Inc.
OPY,GOOG/NYSE_OPY,Oppenheimer Holdings Inc.
HOV,GOOG/NYSE_HOV,Hovnanian Enterprises Inc. Cl A
IBA,GOOG/NYSE_IBA,Industrias Bachoco S.A.B. de C.V.
NOA,GOOG/NYSE_NOA,North American Energy Partners Inc.
OME,GOOG/NYSE_OME,Omega Protein Corp.
REV,GOOG/NYSE_REV,Revlon Inc. Cl A
SBX,GOOG/NYSE_SBX,SeaBright Holdings Inc.
SEH,GOOG/NYSE_SEH,Spartech Corp.
TNP,GOOG/NYSE_TNP,Tsakos Energy Navigation Ltd.
SCR,GOOG/NYSE_SCR,Simcere Pharmaceutical Group
SOL,GOOG/NYSE_SOL,ReneSola Ltd.
SB,GOOG/NYSE_SB,Safe Bulkers Inc.
MUSA,GOOG/NYSE_MUSA,Metals USA Holdings Corp.
ACTV,GOOG/NYSE_ACTV,Active Network Inc.
AMTG,GOOG/NYSE_AMTG,Apollo Residential Mortgage Inc.
TEA,GOOG/NYSE_TEA,Teavana Holdings Inc.
INVN,GOOG/NYSE_INVN,InvenSense Inc.
IMPV,GOOG/NYSE_IMPV,Imperva Inc.
GWRE,GOOG/NYSE_GWRE,Guidewire Software Inc.
RNDY,GOOG/NYSE_RNDY,Roundy's Inc.
USU,GOOG/NYSE_USU,USEC Inc.
VPG,GOOG/NYSE_VPG,Vishay Precision Group Inc.
AI,GOOG/NYSE_AI,Arlington Asset Investment Corp. Cl A
HDY,GOOG/NYSE_HDY,Hyperdynamics Corp.
KCP,GOOG/NYSE_KCP,Kenneth Cole Productions Inc. Cl A
LDL,GOOG/NYSE_LDL,Lydall Inc.
MTE,GOOG/NYSE_MTE,Mahanagar Telephone Nigam Ltd.
NGS,GOOG/NYSE_NGS,Natural Gas Services Group Inc.
NTE,GOOG/NYSE_NTE,Nam Tai Electronics Inc.
PIKE,GOOG/NYSE_PIKE,Pike Electric Corp.
TUC,GOOG/NYSE_TUC,Mac-Gray Corp.
ART,GOOG/NYSE_ART,Artio Global Investors Inc. Cl A
CLDT,GOOG/NYSE_CLDT,Chatham Lodging Trust
MY,GOOG/NYSE_MY,China Ming Yang Wind Power Group Ltd.
FXCM,GOOG/NYSE_FXCM,FXCM Inc.
FF,GOOG/NYSE_FF,FutureFuel Corp.
TMS,GOOG/NYSE_TMS,TMS International Corp. Cl A
PPP,GOOG/NYSE_PPP,Primero Mining Corp.
GNE,GOOG/NYSE_GNE,Genie Energy Ltd. Cl B
MN,GOOG/NYSE_MN,Manning & Napier Inc.
MTDR,GOOG/NYSE_MTDR,Matador Resources Co.
WNI,GOOG/NYSE_WNI,Schiff Nutrition International Inc. Cl A
CRY,GOOG/NYSE_CRY,CryoLife Inc.
DCO,GOOG/NYSE_DCO,Ducommun Inc.
FBC,GOOG/NYSE_FBC,Flagstar Bancorp Inc.
HIL,GOOG/NYSE_HIL,Hill International Inc.
DYN,GOOG/NYSE_DYN,Dynegy Inc.
MILL,GOOG/NYSE_MILL,Miller Energy Resources Inc.
MPR,GOOG/NYSE_MPR,Met-Pro Corp.
TVL,GOOG/NYSE_TVL,Lin TV Corp.
XRS,GOOG/NYSE_XRS,TAL Education Group
NOAH,GOOG/NYSE_NOAH,Noah Holdings Ltd.
WD,GOOG/NYSE_WD,Walker & Dunlop Inc.
PTGI,GOOG/NYSE_PTGI,Primus Telecommunications Group Inc.
UFI,GOOG/NYSE_UFI,Unifi Inc.
ALJ,GOOG/NYSE_ALJ,Alon USA Energy Inc.
FC,GOOG/NYSE_FC,Franklin Covey Co.
GMXR,GOOG/NYSE_GMXR,GMX Resources Inc.
IDT,GOOG/NYSE_IDT,IDT Corp. Cl B
ISH,GOOG/NYSE_ISH,International Shipholding Corp.
MDS,GOOG/NYSE_MDS,Midas Inc.
MNI,GOOG/NYSE_MNI,McClatchy Co. Cl A
MSO,GOOG/NYSE_MSO,Martha Stewart Living Omnimedia Inc.
SGK,GOOG/NYSE_SGK,Schawk Inc.
PULS,GOOG/NYSE_PULS,Pulse Electronics Corp.
TRR,GOOG/NYSE_TRR,TRC Cos. Inc.
JMP,GOOG/NYSE_JMP,JMP Group Corp.
SKH,GOOG/NYSE_SKH,Skilled Healthcare Group Inc. Cl A
AMBO,GOOG/NYSE_AMBO,Ambow Education Holding Ltd.
CCSC,GOOG/NYSE_CCSC,Country Style Cooking Restaurant Chain Co. Ltd.
PRLB,GOOG/NYSE_PRLB,Proto Labs Inc.
RLH,GOOG/NYSE_RLH,Red Lion Hotels Corp.
EQU,GOOG/NYSE_EQU,Equal Energy Ltd.
ENZ,GOOG/NYSE_ENZ,Enzo Biochem Inc.
GKK,GOOG/NYSE_GKK,Gramercy Capital Corp.
GTN,GOOG/NYSE_GTN,Gray Television Inc.
MPG,GOOG/NYSE_MPG,MPG Office Trust Inc.
NL,GOOG/NYSE_NL,NL Industries Inc.
EDN,GOOG/NYSE_EDN,Empresa Distribuidora y Comercializadora Norte S.A.
RST,GOOG/NYSE_RST,Rosetta Stone Inc.
XRM,GOOG/NYSE_XRM,Xerium Technologies Inc.
ABR,GOOG/NYSE_ABR,Arbor Realty Trust Inc.
BBW,GOOG/NYSE_BBW,Build-A-Bear Workshop Inc.
CFI,GOOG/NYSE_CFI,Culp Inc.
CSV,GOOG/NYSE_CSV,Carriage Services Inc.
DAC,GOOG/NYSE_DAC,Danaos Corp.
EXM,GOOG/NYSE_EXM,Excel Maritime Carriers Ltd.
LUB,GOOG/NYSE_LUB,Luby's Inc.
MPX,GOOG/NYSE_MPX,Marine Products Corp.
NTZ,GOOG/NYSE_NTZ,Natuzzi S.p.A.
ODC,GOOG/NYSE_ODC,Oil-Dri Corp. of America
AHC,GOOG/NYSE_AHC,A. H. Belo Corp. Series A
CO,GOOG/NYSE_CO,China Cord Blood Corp.
JKS,GOOG/NYSE_JKS,JinkoSolar Holding Co. Ltd.
MXL,GOOG/NYSE_MXL,MaxLinear Inc.
XUE,GOOG/NYSE_XUE,Xueda Education Group
TEU,GOOG/NYSE_TEU,Box Ships Inc.
STAG,GOOG/NYSE_STAG,STAG Industrial Inc.
AVG,GOOG/NYSE_AVG,AVG Technologies N.V.
GWAY,GOOG/NYSE_GWAY,Greenway Medical Technologies Inc.
EPAM,GOOG/NYSE_EPAM,EPAM Systems Inc.
CBK,GOOG/NYSE_CBK,Christopher & Banks Corp.
NLS,GOOG/NYSE_NLS,Nautilus Inc.
DHT,GOOG/NYSE_DHT,DHT Holdings Inc.
EVC,GOOG/NYSE_EVC,Entravision Communications Corp.
FBN,GOOG/NYSE_FBN,Furniture Brands International Inc.
FBP,GOOG/NYSE_FBP,First BanCorp (Puerto Rico)
FMD,GOOG/NYSE_FMD,First Marblehead Corp.
IHC,GOOG/NYSE_IHC,Independence Holding Co.
RC,GOOG/NYSE_RC,Grupo Radio Centro S.A.B. de C.V.
SPA,GOOG/NYSE_SPA,Sparton Corp.
OWW,GOOG/NYSE_OWW,Orbitz Worldwide Inc.
XIN,GOOG/NYSE_XIN,Xinyuan Real Estate Co. Ltd.
CGA,GOOG/NYSE_CGA,China Green Agriculture Inc.
CCM,GOOG/NYSE_CCM,Concord Medical Services Holdings Ltd.
DEXO,GOOG/NYSE_DEXO,Dex One Corp.
BALT,GOOG/NYSE_BALT,Baltic Trading Ltd.
CSFS,GOOG/NYSE_CSFS,Cash Store Financial Services Inc.
CIS,GOOG/NYSE_CIS,Camelot Information Systems Inc.
TOWR,GOOG/NYSE_TOWR,Tower International Inc.
BITA,GOOG/NYSE_BITA,Bitauto Holdings Ltd.
GCAP,GOOG/NYSE_GCAP,GAIN Capital Holdings Inc.
NPTN,GOOG/NYSE_NPTN,NeoPhotonics Corp.
TAOM,GOOG/NYSE_TAOM,Taomee Holdings Ltd.
GSE,GOOG/NYSE_GSE,GSE Holding Inc.
ZLC,GOOG/NYSE_ZLC,Zale Corp.
ZZ,GOOG/NYSE_ZZ,Sealy Corp.
BIO/B,GOOG/NYSE_BIO/B,Bio-Rad Laboratories Inc. Cl B
BRT,GOOG/NYSE_BRT,BRT Realty Trust
BXC,GOOG/NYSE_BXC,BlueLinx Holdings Inc.
CRD/A,GOOG/NYSE_CRD/A,Crawford & Co. Cl A
JW/B,GOOG/NYSE_JW/B,John Wiley & Sons Inc. Cl B
KV/A,GOOG/NYSE_KV/A,K-V Pharmaceutical Co. Cl A
MEG,GOOG/NYSE_MEG,Media General Inc. Cl A
NWY,GOOG/NYSE_NWY,New York & Co. Inc.
SCX,GOOG/NYSE_SCX,L.S. Starrett Co. Cl A
NPD,GOOG/NYSE_NPD,China Nepstar Chain Drugstore Ltd.
SQNS,GOOG/NYSE_SQNS,Sequans Communications S.A.
PACD,GOOG/NYSE_PACD,Pacific Drilling S.A.
FX,GOOG/NYSE_FX,FX Alliance Inc.
UBP,GOOG/NYSE_UBP,Urstadt Biddle Properties Inc.
ADY,GOOG/NYSE_ADY,Feihe International Inc.
AIQ,GOOG/NYSE_AIQ,Alliance HealthCare Services Inc.
AOB,GOOG/NYSE_AOB,American Oriental Bioengineering Inc.
BSI,GOOG/NYSE_BSI,Alon Holdings-Blue Square-Israel Ltd.
BXG,GOOG/NYSE_BXG,Bluegreen Corp.
CRD/B,GOOG/NYSE_CRD/B,Crawford & Co. Cl B
CT,GOOG/NYSE_CT,Capital Trust Inc. Cl A
PAR,GOOG/NYSE_PAR,Par Technology Corp.
KID,GOOG/NYSE_KID,Kid Brands Inc.
SKY,GOOG/NYSE_SKY,Skyline Corp.
TGX,GOOG/NYSE_TGX,Theragenics Corp.
PRGN,GOOG/NYSE_PRGN,Paragon Shipping Inc. Cl A
PZN,GOOG/NYSE_PZN,Pzena Investment Management Inc.
UTA,GOOG/NYSE_UTA,Universal Travel Group
CHC,GOOG/NYSE_CHC,China Hydroelectric Corp.
DQ,GOOG/NYSE_DQ,Daqo New Energy Corp.
SHP,GOOG/NYSE_SHP,ShangPharma Corp.
LAS,GOOG/NYSE_LAS,Lentuo International Inc.
FRF,GOOG/NYSE_FRF,Fortegra Financial Corp.
IFT,GOOG/NYSE_IFT,Imperial Holdings Inc.
NQ,GOOG/NYSE_NQ,NetQin Mobile Inc.
ZX,GOOG/NYSE_ZX,China Zenix Auto International Ltd.
HRG,GOOG/NYSE_HRG,Harbinger Group Inc.
SAB,GOOG/NYSE_SAB,Grupo Casa Saba S.A.B. de C.V.
BBX,GOOG/NYSE_BBX,BankAtlantic Bancorp Inc. Cl A
DDE,GOOG/NYSE_DDE,Dover Downs Gaming & Entertainment Inc.
FCE/B,GOOG/NYSE_FCE/B,Forest City Enterprises Inc. Cl B
KFS,GOOG/NYSE_KFS,Kingsway Financial Services Inc.
FAC,GOOG/NYSE_FAC,First Acceptance Corp.
MLP,GOOG/NYSE_MLP,Maui Land & Pineapple Co. Inc.
MOG/B,GOOG/NYSE_MOG/B,Moog Inc. Cl B
SR,GOOG/NYSE_SR,Standard Register Co.
ATV,GOOG/NYSE_ATV,Acorn International Inc.
MXT,GOOG/NYSE_MXT,Maxcom Telecomunicaciones S.A.B. de C.V.
GRO,GOOG/NYSE_GRO,AGRIA Corp.
